timestamp,contatori_3_persone_media,contatori_2_persone_media,contatori_5_persone_media,contatori_4_persone_media
2002-04-02,83.84,52.161904761904765,130.35185185185185,104.53684210526316
2002-04-03,81.09,50.6,127.14814814814815,95.18947368421053
2002-04-04,76.04,49.97142857142857,128.12037037037038,112.10526315789474
2002-04-05,78.09,54.142857142857146,121.74074074074075,110.09473684210526
2002-04-06,92.27,61.56190476190476,158.11111111111111,127.43157894736842
2002-04-07,91.55,66.60952380952381,162.85185185185185,123.36842105263158
2002-04-08,73.92,52.77142857142857,128.5,106.7578947368421
2002-04-09,70.98,57.19047619047619,119.24074074074075,102.21052631578948
2002-04-10,81.52,52.51428571428571,124.87962962962963,109.09473684210526
2002-04-11,75.44,53.32380952380952,134.47222222222223,101.56842105263158
2002-04-12,79.59,54.114285714285714,143.61111111111111,100.5578947368421
2002-04-13,95.11,64.01904761904763,159.57407407407408,125.8
2002-04-14,97.37,66.63809523809523,162.4351851851852,120.08421052631579
2002-04-15,80.16,51.352380952380955,130.9351851851852,107.01052631578948
2002-04-16,73.86,51.02857142857143,127.98148148148148,107.50526315789473
2002-04-17,75.19,52.333333333333336,123.98148148148148,101.98947368421052
2002-04-18,76.16,52.46666666666667,134.50925925925927,99.21052631578948
2002-04-19,77.72,54.076190476190476,132.5185185185185,103.51578947368421
2002-04-20,86.74,60.15238095238095,156.11111111111111,125.41052631578947
2002-04-21,89.06,64.53333333333333,155.52777777777777,127.71578947368421
2002-04-22,71.11,53.24761904761905,132.4814814814815,111.45263157894736
2002-04-23,76.65,49.51428571428571,128.1851851851852,97.50526315789473
2002-04-24,77.3,49.39047619047619,129.37037037037038,99.65263157894736
2002-04-25,93.63,63.34285714285714,157.3148148148148,133.50526315789475
2002-04-26,82.21,54.180952380952384,135.40740740740742,111.30526315789474
2002-04-27,90.77,62.99047619047619,159.5,123.98947368421052
2002-04-28,100.49,60.857142857142854,150.47222222222223,131.13684210526316
2002-04-29,72.2,51.352380952380955,136.58333333333334,104.46315789473684
2002-04-30,72.8,49.666666666666664,129.5,99.02105263157895
2002-05-01,91.17,60.21904761904762,160.82407407407408,137.06315789473683
2002-05-02,76.76,53.41904761904762,130.9351851851852,102.27368421052631
2002-05-03,74.36,54.38095238095238,131.2314814814815,109.5578947368421
2002-05-04,93.77,59.695238095238096,155.0185185185185,127.03157894736842
2002-05-05,92.76,63.161904761904765,155.9814814814815,131.68421052631578
2002-05-06,79.88,49.63809523809524,129.39814814814815,103.7578947368421
2002-05-07,77.86,52.63809523809524,139.44444444444446,101.45263157894736
2002-05-08,84.7,58.819047619047616,136.85185185185185,97.93684210526315
2002-05-09,77.87,47.60952380952381,136.97222222222223,107.49473684210527
2002-05-10,78.91,52.476190476190474,126.83333333333333,112.65263157894736
2002-05-11,96.59,62.095238095238095,154.5185185185185,130.8421052631579
2002-05-12,92.76,64.18095238095238,154.87037037037038,129.14736842105262
2002-05-13,86.9,50.24761904761905,123.71296296296296,99.61052631578947
2002-05-14,79.98,54.00952380952381,120.23148148148148,102.46315789473684
2002-05-15,76.28,54.304761904761904,131.75,98.06315789473685
2002-05-16,78.01,54.476190476190474,134.42592592592592,93.6421052631579
2002-05-17,77.99,57.51428571428571,135.65740740740742,95.23157894736842
2002-05-18,93.16,65.77142857142857,156.55555555555554,125.91578947368421
2002-05-19,93.18,63.55238095238095,152.32407407407408,128.5157894736842
2002-05-20,77.7,51.44761904761905,116.57407407407408,106.71578947368421
2002-05-21,72.63,55.02857142857143,143.00925925925927,102.10526315789474
2002-05-22,83.27,49.20952380952381,134.7962962962963,94.84210526315789
2002-05-23,77.99,47.6,137.88888888888889,109.88421052631578
2002-05-24,79.91,58.076190476190476,136.89814814814815,98.86315789473684
2002-05-25,94.58,63.99047619047619,150.1851851851852,130.47368421052633
2002-05-26,99.13,63.733333333333334,159.4814814814815,120.98947368421052
2002-05-27,73.2,57.41904761904762,132.13888888888889,107.32631578947368
2002-05-28,79.7,53.67619047619048,130.9814814814815,101.0
2002-05-29,80.78,49.857142857142854,139.30555555555554,97.29473684210527
2002-05-30,77.85,50.371428571428574,121.21296296296296,104.14736842105263
2002-05-31,82.85,52.02857142857143,130.89814814814815,104.67368421052632
2002-06-01,95.99,64.57142857142857,159.24074074074073,123.67368421052632
2002-06-02,88.66,67.43809523809524,158.0185185185185,127.98947368421052
2002-06-03,72.64,48.923809523809524,128.38888888888889,111.65263157894736
2002-06-04,77.25,49.65714285714286,133.37037037037038,101.88421052631578
2002-06-05,74.51,51.86666666666667,135.14814814814815,99.8
2002-06-06,71.88,51.61904761904762,135.7314814814815,99.65263157894736
2002-06-07,77.68,55.34285714285714,123.16666666666667,104.65263157894736
2002-06-08,97.74,63.819047619047616,161.53703703703704,127.10526315789474
2002-06-09,91.76,62.77142857142857,155.53703703703704,133.6
2002-06-10,75.15,56.76190476190476,122.16666666666667,101.22105263157894
2002-06-11,78.6,51.34285714285714,129.07407407407408,113.02105263157895
2002-06-12,75.49,52.04761904761905,121.11111111111111,110.67368421052632
2002-06-13,75.04,50.95238095238095,136.69444444444446,103.03157894736842
2002-06-14,71.22,52.02857142857143,131.2037037037037,100.17894736842105
2002-06-15,94.07,64.46666666666667,157.09259259259258,127.71578947368421
2002-06-16,94.54,62.42857142857143,158.08333333333334,125.45263157894736
2002-06-17,76.08,54.180952380952384,127.0925925925926,109.53684210526316
2002-06-18,73.92,48.55238095238095,118.62962962962963,105.74736842105263
2002-06-19,79.05,51.285714285714285,123.94444444444444,106.26315789473684
2002-06-20,77.86,54.8,134.85185185185185,106.49473684210527
2002-06-21,76.45,48.49523809523809,137.21296296296296,94.14736842105263
2002-06-22,91.56,63.21904761904762,158.1851851851852,129.43157894736842
2002-06-23,89.63,61.65714285714286,159.42592592592592,127.50526315789473
2002-06-24,75.93,55.91428571428571,126.0,110.22105263157894
2002-06-25,70.03,56.72380952380952,128.03703703703704,109.91578947368421
2002-06-26,90.07,51.333333333333336,135.12037037037038,100.38947368421053
2002-06-27,76.79,51.38095238095238,120.18518518518519,106.0421052631579
2002-06-28,75.51,47.857142857142854,132.9537037037037,107.92631578947369
2002-06-29,97.0,62.819047619047616,175.83333333333334,132.3578947368421
2002-06-30,91.8,62.43809523809524,150.97222222222223,131.1578947368421
2002-07-01,79.44,51.457142857142856,135.66666666666666,104.14736842105263
2002-07-02,70.91,55.371428571428574,127.58333333333333,107.76842105263158
2002-07-03,71.16,52.095238095238095,139.87037037037038,101.5578947368421
2002-07-04,83.28,50.12380952380953,126.19444444444444,102.9578947368421
2002-07-05,79.94,51.0,120.86111111111111,109.71578947368421
2002-07-06,97.73,64.11428571428571,166.92592592592592,130.9157894736842
2002-07-07,94.04,65.85714285714286,149.4814814814815,127.34736842105264
2002-07-08,78.78,48.98095238095238,119.12037037037037,110.41052631578947
2002-07-09,82.74,46.58095238095238,126.6574074074074,103.18947368421053
2002-07-10,76.8,51.333333333333336,135.40740740740742,118.2421052631579
2002-07-11,85.43,51.57142857142857,134.1851851851852,94.58947368421053
2002-07-12,73.72,50.523809523809526,121.69444444444444,114.6
2002-07-13,96.85,66.07619047619048,158.7314814814815,126.09473684210526
2002-07-14,95.28,64.85714285714286,151.39814814814815,121.69473684210526
2002-07-15,77.8,54.285714285714285,127.31481481481481,100.87368421052632
2002-07-16,76.07,56.61904761904762,131.32407407407408,101.89473684210526
2002-07-17,73.44,52.161904761904765,126.87037037037037,104.51578947368421
2002-07-18,77.65,51.48571428571429,125.10185185185185,106.0
2002-07-19,77.78,51.65714285714286,127.23148148148148,95.13684210526316
2002-07-20,94.87,64.80952380952381,160.15740740740742,120.43157894736842
2002-07-21,95.71,65.16190476190476,154.87037037037038,120.34736842105264
2002-07-22,76.65,53.2952380952381,128.59259259259258,103.56842105263158
2002-07-23,79.27,49.714285714285715,124.81481481481481,114.37894736842105
2002-07-24,78.33,52.0,121.31481481481481,109.50526315789473
2002-07-25,76.85,55.72380952380952,132.85185185185185,108.23157894736842
2002-07-26,71.29,54.59047619047619,137.91666666666666,104.30526315789474
2002-07-27,97.96,67.43809523809524,151.96296296296296,129.4842105263158
2002-07-28,87.07,68.34285714285714,153.91666666666666,121.46315789473684
2002-07-29,76.02,53.31428571428572,127.87037037037037,107.5578947368421
2002-07-30,81.66,56.647619047619045,127.95370370370371,95.93684210526315
2002-07-31,77.63,49.904761904761905,126.05555555555556,105.12631578947368
2002-08-01,76.46,53.38095238095238,133.16666666666666,99.01052631578948
2002-08-02,80.04,53.80952380952381,132.16666666666666,110.18947368421053
2002-08-03,96.72,68.57142857142857,157.60185185185185,127.36842105263158
2002-08-04,92.1,64.17142857142858,155.75925925925927,131.26315789473685
2002-08-05,39.78,26.952380952380953,69.53703703703704,54.23157894736842
2002-08-06,41.42,29.076190476190476,63.96296296296296,49.76842105263158
2002-08-07,44.81,21.952380952380953,58.870370370370374,30.46315789473684
2002-08-08,42.18,24.21904761904762,68.41666666666667,53.83157894736842
2002-08-09,39.07,23.771428571428572,60.75925925925926,51.73684210526316
2002-08-10,43.72,20.314285714285713,54.583333333333336,46.23157894736842
2002-08-11,41.08,26.98095238095238,60.75925925925926,56.85263157894737
2002-08-12,34.96,29.80952380952381,59.870370370370374,55.189473684210526
2002-08-13,37.91,22.79047619047619,55.842592592592595,44.96842105263158
2002-08-14,40.06,25.114285714285714,68.22222222222223,52.98947368421052
2002-08-15,42.05,21.35238095238095,71.25,59.85263157894737
2002-08-16,39.48,25.123809523809523,59.68518518518518,54.410526315789475
2002-08-17,26.78,29.771428571428572,61.74074074074074,52.642105263157895
2002-08-18,29.22,29.866666666666667,64.85185185185185,48.536842105263155
2002-08-19,28.6,19.752380952380953,64.0925925925926,52.92631578947368
2002-08-20,39.47,22.542857142857144,56.388888888888886,61.11578947368421
2002-08-21,29.19,22.095238095238095,69.45370370370371,49.242105263157896
2002-08-22,35.39,27.419047619047618,58.27777777777778,55.578947368421055
2002-08-23,37.85,28.466666666666665,63.75925925925926,52.44210526315789
2002-08-24,29.65,28.65714285714286,61.361111111111114,60.73684210526316
2002-08-25,37.36,21.4,65.74074074074075,55.77894736842105
2002-08-26,75.36,51.00952380952381,140.05555555555554,106.6421052631579
2002-08-27,76.1,51.36190476190476,119.91666666666667,100.84210526315789
2002-08-28,78.81,54.87619047619047,134.82407407407408,102.32631578947368
2002-08-29,77.13,50.58095238095238,124.85185185185185,108.08421052631579
2002-08-30,72.27,50.51428571428571,128.92592592592592,108.3578947368421
2002-08-31,90.88,64.85714285714286,157.4814814814815,121.25263157894737
2002-09-01,92.0,66.25714285714285,152.8148148148148,130.42105263157896
2002-09-02,81.09,51.56190476190476,131.35185185185185,115.13684210526316
2002-09-03,78.01,50.56190476190476,136.55555555555554,103.85263157894737
2002-09-04,75.11,48.857142857142854,134.37037037037038,95.42105263157895
2002-09-05,74.17,53.93333333333333,133.97222222222223,100.91578947368421
2002-09-06,74.22,54.93333333333333,136.52777777777777,104.97894736842105
2002-09-07,92.43,64.51428571428572,159.0648148148148,127.86315789473684
2002-09-08,96.21,65.29523809523809,161.99074074074073,126.21052631578948
2002-09-09,73.96,54.628571428571426,130.03703703703704,103.07368421052631
2002-09-10,74.35,51.23809523809524,129.61111111111111,106.2
2002-09-11,72.05,55.68571428571428,139.53703703703704,105.7578947368421
2002-09-12,82.48,59.17142857142857,135.63888888888889,104.42105263157895
2002-09-13,77.45,51.628571428571426,138.63888888888889,104.49473684210527
2002-09-14,96.52,62.78095238095238,153.00925925925927,132.32631578947368
2002-09-15,92.46,62.98095238095238,161.24074074074073,121.07368421052631
2002-09-16,85.84,51.7047619047619,132.96296296296296,106.78947368421052
2002-09-17,81.16,55.7047619047619,137.65740740740742,104.89473684210526
2002-09-18,81.61,51.67619047619048,132.5185185185185,109.54736842105264
2002-09-19,80.48,50.57142857142857,122.68518518518519,92.91578947368421
2002-09-20,74.74,48.10476190476191,120.67592592592592,105.11578947368422
2002-09-21,95.55,57.285714285714285,155.2962962962963,127.93684210526315
2002-09-22,91.52,61.38095238095238,153.92592592592592,129.66315789473686
2002-09-23,69.25,48.457142857142856,135.4814814814815,106.33684210526316
2002-09-24,75.02,57.34285714285714,130.60185185185185,99.0421052631579
2002-09-25,77.78,53.36190476190476,125.33333333333333,103.89473684210526
2002-09-26,70.34,44.857142857142854,124.43518518518519,105.73684210526316
2002-09-27,69.6,52.12380952380953,131.61111111111111,101.06315789473685
2002-09-28,89.25,62.60952380952381,158.66666666666666,124.18947368421053
2002-09-29,94.89,62.4,162.22222222222223,122.69473684210526
2002-09-30,77.03,55.00952380952381,125.51851851851852,113.3578947368421
2002-10-01,72.09,50.03809523809524,137.94444444444446,100.56842105263158
2002-10-02,73.85,56.27619047619048,129.62037037037038,107.84210526315789
2002-10-03,73.6,51.285714285714285,123.42592592592592,99.41052631578947
2002-10-04,78.1,52.87619047619047,143.10185185185185,94.38947368421053
2002-10-05,91.76,63.4,152.96296296296296,131.1263157894737
2002-10-06,91.81,67.17142857142858,156.91666666666666,126.07368421052631
2002-10-07,82.23,52.647619047619045,122.61111111111111,108.77894736842106
2002-10-08,71.94,53.93333333333333,129.92592592592592,105.70526315789473
2002-10-09,74.58,48.58095238095238,124.23148148148148,110.06315789473685
2002-10-10,75.94,54.53333333333333,124.12037037037037,104.57894736842105
2002-10-11,76.01,51.2952380952381,133.5,100.53684210526316
2002-10-12,97.33,64.04761904761905,165.88888888888889,128.8421052631579
2002-10-13,95.09,62.628571428571426,157.25,127.13684210526316
2002-10-14,77.21,59.904761904761905,132.42592592592592,96.61052631578947
2002-10-15,85.21,57.923809523809524,123.53703703703704,99.10526315789474
2002-10-16,78.32,54.84761904761905,139.97222222222223,107.52631578947368
2002-10-17,85.18,53.13333333333333,129.25,104.51578947368421
2002-10-18,79.55,50.08571428571429,125.0925925925926,108.08421052631579
2002-10-19,91.39,62.13333333333333,157.34259259259258,126.7578947368421
2002-10-20,93.03,59.72380952380952,155.47222222222223,124.46315789473684
2002-10-21,79.92,49.733333333333334,131.77777777777777,104.56842105263158
2002-10-22,81.96,52.01904761904762,135.25,102.2
2002-10-23,75.9,50.819047619047616,135.13888888888889,104.33684210526316
2002-10-24,79.92,54.06666666666667,129.7037037037037,101.16842105263157
2002-10-25,74.42,46.0,127.91666666666667,104.05263157894737
2002-10-26,91.99,63.19047619047619,156.9351851851852,121.37894736842105
2002-10-27,88.36,65.73333333333333,153.15740740740742,132.7578947368421
2002-10-28,72.52,50.523809523809526,130.7037037037037,103.4421052631579
2002-10-29,76.02,53.31428571428572,136.0462962962963,97.16842105263157
2002-10-30,73.92,57.8,138.85185185185185,102.49473684210527
2002-10-31,80.43,46.733333333333334,125.67592592592592,104.10526315789474
2002-11-01,93.57,65.6,164.0185185185185,127.51578947368421
2002-11-02,97.65,63.77142857142857,159.75,127.37894736842105
2002-11-03,93.3,59.59047619047619,156.57407407407408,129.4
2002-11-04,84.4,54.05714285714286,126.96296296296296,103.9578947368421
2002-11-05,68.97,52.03809523809524,125.75925925925925,112.69473684210526
2002-11-06,79.01,54.72380952380952,134.50925925925927,108.4
2002-11-07,78.22,53.04761904761905,128.2037037037037,106.94736842105263
2002-11-08,76.5,54.77142857142857,143.14814814814815,97.69473684210526
2002-11-09,93.13,65.25714285714285,155.65740740740742,124.30526315789474
2002-11-10,93.08,60.59047619047619,152.82407407407408,129.70526315789473
2002-11-11,80.08,55.05714285714286,123.71296296296296,112.86315789473684
2002-11-12,74.77,46.42857142857143,140.72222222222223,110.07368421052631
2002-11-13,79.63,52.89523809523809,134.5462962962963,106.28421052631579
2002-11-14,73.53,50.39047619047619,120.88888888888889,102.98947368421052
2002-11-15,65.84,50.78095238095238,119.47222222222223,101.33684210526316
2002-11-16,92.44,65.16190476190476,157.9537037037037,127.83157894736843
2002-11-17,95.91,63.63809523809524,161.5,131.4842105263158
2002-11-18,76.76,49.24761904761905,136.2037037037037,106.87368421052632
2002-11-19,78.44,51.2,123.39814814814815,98.15789473684211
2002-11-20,75.39,54.24761904761905,132.41666666666666,112.82105263157895
2002-11-21,78.35,52.457142857142856,134.60185185185185,105.2
2002-11-22,73.44,55.97142857142857,130.55555555555554,106.7578947368421
2002-11-23,98.36,63.12380952380953,159.13888888888889,125.65263157894736
2002-11-24,95.13,61.60952380952381,148.32407407407408,131.4842105263158
2002-11-25,84.47,54.0,124.31481481481481,101.18947368421053
2002-11-26,84.38,51.10476190476191,135.62962962962962,113.0421052631579
2002-11-27,76.5,50.75238095238095,136.28703703703704,101.36842105263158
2002-11-28,77.82,51.61904761904762,123.8425925925926,111.54736842105264
2002-11-29,81.63,49.49523809523809,131.75,104.46315789473684
2002-11-30,92.47,62.15238095238095,158.44444444444446,134.32631578947368
2002-12-01,91.74,61.93333333333333,155.27777777777777,128.47368421052633
2002-12-02,80.73,58.21904761904762,130.25,110.01052631578948
2002-12-03,82.31,50.10476190476191,129.30555555555554,110.26315789473684
2002-12-04,76.07,52.523809523809526,136.66666666666666,94.32631578947368
2002-12-05,72.78,55.142857142857146,137.2314814814815,100.15789473684211
2002-12-06,85.16,51.76190476190476,124.23148148148148,92.93684210526315
2002-12-07,93.59,67.3047619047619,157.64814814814815,131.37894736842105
2002-12-08,99.12,63.12380952380953,163.65740740740742,135.06315789473683
2002-12-09,77.38,53.97142857142857,128.14814814814815,100.02105263157895
2002-12-10,77.78,48.96190476190476,128.0185185185185,102.38947368421053
2002-12-11,79.54,54.99047619047619,128.34259259259258,104.8
2002-12-12,80.05,50.94285714285714,138.02777777777777,100.6842105263158
2002-12-13,72.62,50.457142857142856,128.2962962962963,106.10526315789474
2002-12-14,91.04,62.55238095238095,154.2962962962963,120.81052631578947
2002-12-15,97.74,60.34285714285714,157.15740740740742,129.31578947368422
2002-12-16,77.72,56.63809523809524,136.66666666666666,104.83157894736843
2002-12-17,78.16,50.94285714285714,129.96296296296296,99.21052631578948
2002-12-18,78.47,48.97142857142857,133.64814814814815,106.6421052631579
2002-12-19,79.59,53.63809523809524,129.24074074074073,112.53684210526316
2002-12-20,83.35,50.647619047619045,131.91666666666666,106.81052631578947
2002-12-21,89.47,64.44761904761904,162.5462962962963,128.5157894736842
2002-12-22,96.54,64.56190476190476,153.65740740740742,126.77894736842106
2002-12-23,78.46,52.60952380952381,132.92592592592592,102.30526315789474
2002-12-24,83.8,62.523809523809526,154.63888888888889,119.90526315789474
2002-12-25,93.96,64.5904761904762,156.00925925925927,132.53684210526316
2002-12-26,90.72,61.72380952380952,166.11111111111111,128.1157894736842
2002-12-27,75.03,49.43809523809524,134.34259259259258,107.93684210526315
2002-12-28,98.01,59.333333333333336,161.75,129.16842105263157
2002-12-29,95.27,63.77142857142857,162.65740740740742,127.34736842105264
2002-12-30,88.19,49.67619047619048,128.35185185185185,100.93684210526315
2002-12-31,94.12,61.63809523809524,158.10185185185185,124.93684210526315
2003-01-01,90.28,64.87619047619047,163.46296296296296,129.54736842105262
2003-01-02,74.7,53.17142857142857,128.72222222222223,99.83157894736843
2003-01-03,74.02,56.36190476190476,131.42592592592592,100.2
2003-01-04,91.92,62.74285714285714,167.40740740740742,132.4842105263158
2003-01-05,91.49,62.304761904761904,157.11111111111111,124.71578947368421
2003-01-06,97.62,62.15238095238095,160.7685185185185,119.5578947368421
2003-01-07,75.95,53.6,135.87037037037038,97.49473684210527
2003-01-08,79.26,55.23809523809524,122.08333333333333,103.8
2003-01-09,72.25,52.77142857142857,132.69444444444446,107.27368421052631
2003-01-10,70.54,51.352380952380955,123.31481481481481,97.61052631578947
2003-01-11,91.86,60.91428571428571,153.25,125.93684210526315
2003-01-12,99.65,62.67619047619048,163.53703703703704,129.6315789473684
2003-01-13,84.98,51.77142857142857,135.08333333333334,108.30526315789474
2003-01-14,71.65,48.285714285714285,133.67592592592592,113.22105263157894
2003-01-15,78.06,54.63809523809524,119.04629629629629,109.2
2003-01-16,83.14,52.41904761904762,140.41666666666666,101.73684210526316
2003-01-17,75.81,57.25714285714286,133.61111111111111,106.96842105263158
2003-01-18,97.22,64.61904761904762,160.12962962962962,125.08421052631579
2003-01-19,102.12,65.87619047619047,149.46296296296296,127.7578947368421
2003-01-20,78.37,55.01904761904762,128.88888888888889,92.0421052631579
2003-01-21,77.18,47.99047619047619,141.85185185185185,100.4421052631579
2003-01-22,77.01,48.50476190476191,134.41666666666666,103.61052631578947
2003-01-23,80.25,49.76190476190476,123.69444444444444,101.33684210526316
2003-01-24,75.09,54.77142857142857,129.0,107.11578947368422
2003-01-25,97.36,71.42857142857143,157.84259259259258,122.53684210526316
2003-01-26,99.8,61.44761904761905,155.36111111111111,122.61052631578947
2003-01-27,84.1,53.333333333333336,126.26851851851852,111.03157894736842
2003-01-28,79.97,49.542857142857144,132.5185185185185,98.66315789473684
2003-01-29,82.07,53.78095238095238,120.12037037037037,101.56842105263158
2003-01-30,79.35,50.161904761904765,133.44444444444446,102.56842105263158
2003-01-31,83.52,53.352380952380955,134.36111111111111,112.13684210526316
2003-02-01,96.17,62.02857142857143,159.47222222222223,126.0421052631579
2003-02-02,95.43,58.733333333333334,154.30555555555554,124.37894736842105
2003-02-03,80.08,57.13333333333333,122.81481481481481,98.54736842105264
2003-02-04,79.42,53.48571428571429,125.36111111111111,109.12631578947368
2003-02-05,77.73,49.333333333333336,124.79629629629629,114.16842105263157
2003-02-06,80.62,48.55238095238095,141.44444444444446,102.09473684210526
