date,value
1961-11-01,-0.22666449616537354
1961-12-01,-0.18157184871245036
1962-01-01,0.02260541140300637
1962-02-01,-0.02320743409408932
1962-03-01,-0.09174665282868996
1962-04-01,-0.2511913645133095
1962-05-01,-0.3424569564854148
1962-06-01,-0.1610060696074627
1962-07-01,-0.2977244080545778
1962-08-01,-0.29808450707666395
1962-09-01,-0.38935009904876905
1962-10-01,-0.48061569102087454
1962-11-01,-0.2991648041429226
1962-12-01,-0.2995249031650088
1963-01-01,-0.00444215009953336
1963-02-01,0.06337687059089492
1963-03-01,-0.07334146785621992
1963-04-01,-0.23278617954083947
1963-05-01,-0.2558726518004305
1963-06-01,-0.0971481381599833
1963-07-01,-0.23386647660709817
1963-08-01,-0.32513206857920346
1963-09-01,-0.4163976605513087
1963-10-01,-0.4394841328108996
