date,value
1995-03-01,7.74118
1995-04-01,7.105608
1995-05-01,7.150668
1995-06-01,7.231937
1995-07-01,7.626033
1995-08-01,7.917379
1995-09-01,7.135606
1995-10-01,7.22426
1995-11-01,7.572346
1995-12-01,8.410372
1996-01-01,8.776632
1996-02-01,8.104038
1996-03-01,8.191767
1996-04-01,7.361878
1996-05-01,7.46309
1996-06-01,7.446041
1996-07-01,7.757828
1996-08-01,7.869469
1996-09-01,7.147233
1996-10-01,7.617372
1996-11-01,7.795705
1996-12-01,8.404844
1997-01-01,8.823702
1997-02-01,7.787032
1997-03-01,7.985146
1997-04-01,7.523073
1997-05-01,7.476447
1997-06-01,7.465961
1997-07-01,8.090954
1997-08-01,7.909856
1997-09-01,7.412831
1997-10-01,7.677186
1997-11-01,7.749814
1997-12-01,8.606328
1998-01-01,8.607437
1998-02-01,7.64498
1998-03-01,8.16864
1998-04-01,7.510104
1998-05-01,7.574503
1998-06-01,7.714757
1998-07-01,8.276443
1998-08-01,8.225686
1998-09-01,7.615079
1998-10-01,7.608859
1998-11-01,7.505881
1998-12-01,8.468996
1999-01-01,8.911858
1999-02-01,7.808517
1999-03-01,8.369508
1999-04-01,7.655644
1999-05-01,7.622287
1999-06-01,7.804112
1999-07-01,8.368275
1999-08-01,8.376907
1999-09-01,7.611091
1999-10-01,7.713484
1999-11-01,7.633346
1999-12-01,8.670985
2000-01-01,8.945504
2000-02-01,8.402205
2000-03-01,8.293302
2000-04-01,7.669707
2000-05-01,8.025775
2000-06-01,8.002829
2000-07-01,8.230406
2000-08-01,8.542562
2000-09-01,7.692331
2000-10-01,7.760537
2000-11-01,7.93999
2000-12-01,9.198448
2001-01-01,9.22901
2001-02-01,8.072484
2001-03-01,8.473235
2001-04-01,7.638091
2001-05-01,7.629046
2001-06-01,7.652575
2001-07-01,8.14438
2001-08-01,8.30326
2001-09-01,7.40056
2001-10-01,7.717436
2001-11-01,7.543843
2001-12-01,8.259892
2002-01-01,8.792693
2002-02-01,7.856619
2002-03-01,8.359275
2002-04-01,7.75851
2002-05-01,7.800433
2002-06-01,7.890056
2002-07-01,8.425786
2002-08-01,8.344968
2002-09-01,7.660322
2002-10-01,7.801565
2002-11-01,8.013093
2002-12-01,8.832163
2003-01-01,9.233323
2003-02-01,8.431302
2003-03-01,8.382907
2003-04-01,7.668247
2003-05-01,7.663915
2003-06-01,7.642524
2003-07-01,8.272435
2003-08-01,8.391328
2003-09-01,7.605784
2003-10-01,7.781223
2003-11-01,7.83561
2003-12-01,8.926281
2004-01-01,9.350304
2004-02-01,8.733811
2004-03-01,8.430967
2004-04-01,7.793673
2004-05-01,7.966313
2004-06-01,7.982283
2004-07-01,8.406337
2004-08-01,8.354285
2004-09-01,7.830388
2004-10-01,7.947538
2004-11-01,8.050412
2004-12-01,9.156182
2005-01-01,9.287429
2005-02-01,8.283712
2005-03-01,8.726282
2005-04-01,7.714735
2005-05-01,7.939029
2005-06-01,8.172075
2005-07-01,8.580751
2005-08-01,8.687819
2005-09-01,7.789281
2005-10-01,7.782715
2005-11-01,7.939547
2005-12-01,9.198389
2006-01-01,8.815186
2006-02-01,8.190426
2006-03-01,8.584288
2006-04-01,7.709169
2006-05-01,7.956212
2006-06-01,8.146062
2006-07-01,8.632133
2006-08-01,8.731275
2006-09-01,7.785762
2006-10-01,8.01968
2006-11-01,8.028324
2006-12-01,8.793294
2007-01-01,9.217789
2007-02-01,8.750832
2007-03-01,8.555148
2007-04-01,7.915978
2007-05-01,8.01359
2007-06-01,8.090384
2007-07-01,8.48329
2007-08-01,8.81248
2007-09-01,7.933705
2007-10-01,7.964549
2007-11-01,8.074189
2007-12-01,9.081813
2008-01-01,9.41029
2008-02-01,8.649759
2008-03-01,8.584342
2008-04-01,7.832112
2008-05-01,7.889878
2008-06-01,8.03667
2008-07-01,8.411947
2008-08-01,8.21186
2008-09-01,7.348855
2008-10-01,7.779875
2008-11-01,7.805137
2008-12-01,8.793599
2009-01-01,9.126375
2009-02-01,7.866614
2009-03-01,8.045558
2009-04-01,7.334454
2009-05-01,7.280292
2009-06-01,7.530644
2009-07-01,7.807674
2009-08-01,7.955239
2009-09-01,7.263741
2009-10-01,7.463399
2009-11-01,7.438
2009-12-01,8.831041
2010-01-01,9.12207
2010-02-01,8.200866
2010-03-01,8.189559
2010-04-01,7.361723
2010-05-01,7.665975
2010-06-01,7.998152
2010-07-01,8.366321
2010-08-01,8.430768
2010-09-01,7.682324
2010-10-01,7.489785
2010-11-01,7.786146
2010-12-01,9.220542
2011-01-01,9.286777
2011-02-01,8.096854
2011-03-01,8.325084
2011-04-01,7.486272
2011-05-01,7.569207
2011-06-01,7.879953
2011-07-01,8.371063
2011-08-01,8.394966
2011-09-01,7.552035
2011-10-01,7.565711
2011-11-01,7.775544
2011-12-01,8.568678
2012-01-01,8.666355
2012-02-01,7.954506
2012-03-01,7.663517
2012-04-01,7.205389
2012-05-01,7.600137
2012-06-01,7.724107
2012-07-01,8.285714
2012-08-01,8.220671
2012-09-01,7.359055
2012-10-01,7.564448
2012-11-01,7.757953
2012-12-01,8.384662
2013-01-01,8.972153
2013-02-01,8.007429
2013-03-01,8.3733
2013-04-01,7.51368
2013-05-01,7.604649
2013-06-01,7.715212
2013-07-01,8.262746
2013-08-01,8.161546
2013-09-01,7.629706
2013-10-01,7.706898
2013-11-01,8.119832
2013-12-01,9.062807
2014-01-01,9.586483
2014-02-01,8.423459
2014-03-01,8.517474
2014-04-01,7.551892
2014-05-01,7.643874
2014-06-01,7.772385
2014-07-01,8.223279
2014-08-01,8.198856
2014-09-01,7.637999
2014-10-01,7.755148
2014-11-01,8.192794
2014-12-01,8.793278
2015-01-01,9.294494
2015-02-01,8.607225
2015-03-01,8.429971
2015-04-01,7.464733
2015-05-01,7.64206
2015-06-01,7.895194
2015-07-01,8.425841
2015-08-01,8.308934
2015-09-01,7.682856
2015-10-01,7.612678
2015-11-01,7.672433
2015-12-01,8.367728
2016-01-01,9.054377
2016-02-01,8.224631
2016-03-01,7.982821
2016-04-01,7.445814
2016-05-01,7.576362
2016-06-01,7.928655
2016-07-01,8.459735
2016-08-01,8.530155
2016-09-01,7.74405
2016-10-01,7.648668
2016-11-01,7.711817
2016-12-01,9.074258
2017-01-01,8.975714
2017-02-01,7.621171
2017-03-01,8.430378
2017-04-01,7.452592
2017-05-01,7.793164
2017-06-01,7.958662
2017-07-01,8.421864
2017-08-01,8.292366
2017-09-01,7.617957
2017-10-01,7.808368
2017-11-01,8.097036
2017-12-01,9.187347
2018-01-01,9.664299
2018-02-01,8.063531
2018-03-01,8.705324
2018-04-01,7.886119
2018-05-01,7.986156
2018-06-01,8.142891
2018-07-01,8.610077
2018-08-01,8.689603
2018-09-01,7.863388
2018-10-01,8.085771
2018-11-01,8.515059
2018-12-01,9.02803
2019-01-01,9.547804
2019-02-01,8.391774
2019-03-01,8.707946
2019-04-01,7.676307
2019-05-01,7.952525
2019-06-01,7.918271
2019-07-01,8.563226
2019-08-01,8.56635
2019-09-01,7.867345
2019-10-01,7.942221
2019-11-01,8.396094
2019-12-01,8.948239
